delivery_date,facility_id,product_id,amount,quantity
2024-07-15,F0224,LIV,2629000,2390
2024-07-15,F0124,LIV,2161000,1965
2024-07-15,F0009,LIV,313000,285
2024-07-15,F0001,LIV,616000,560
2024-07-15,F0276,LIV,720000,655
2024-07-15,F0248,LIV,40000,36
2024-07-15,F0134,LIV,305000,277
2024-07-15,F0130,LIV,2555000,2323
2024-07-15,F0285,LIV,553000,503
2024-07-15,F0165,LIV,1648000,1498
2024-07-15,F0294,LIV,322000,293
2024-07-15,F0128,LIV,1713000,1557
2024-07-15,F0183,LIV,6394000,5813
2024-07-15,F0159,LIV,915000,832
2024-07-15,F0178,LIV,1300000,1182
2024-07-15,F0298,LIV,2322000,2111
2024-07-15,F0010,LIV,2956000,2687
2024-07-15,F0108,LIV,154000,140
2024-07-15,F0145,LIV,1722000,1565
2024-07-15,F0240,LIV,4494000,4085
2024-07-15,F0287,LIV,744000,676
2024-07-15,F0238,LIV,246000,224
2024-07-15,F0142,LIV,3934000,3576
2024-07-15,F0266,LIV,3402000,3093
2024-07-15,F0078,LIV,1298000,1180
2024-07-15,F0227,LIV,652000,593
2024-07-15,F0110,LIV,15380000,13982
2024-07-15,F0115,LIV,6758000,6144
2024-07-15,F0212,LIV,7000,6
2024-07-15,F0197,LIV,3829000,3481
2024-07-15,F0095,LIV,2763000,2512
2024-07-15,F0101,LIV,345000,314
2024-07-15,F0012,LIV,828000,753
2024-07-15,F0160,LIV,853000,775
2024-07-15,F0186,LIV,10004000,9095
2024-07-15,F0005,LIV,144000,131
2024-07-15,F0214,LIV,253000,230
2024-07-15,F0210,LIV,516000,469
2024-07-15,F0283,LIV,5390000,4900
2024-07-15,F0015,LIV,1333000,1212
2024-07-15,F0120,LIV,583000,530
2024-07-15,F0219,LIV,1523000,1385
2024-07-15,F0069,LIV,3850000,3500
2024-07-15,F0017,LIV,4718000,4289
2024-07-15,F0071,LIV,8466000,7696
2024-07-15,F0107,LIV,1307000,1188
2024-07-15,F0055,LIV,256000,233
2024-07-15,F0114,LIV,558000,507
2024-07-15,F0016,LIV,894000,813
2024-07-15,F0151,LIV,2150000,1955
2024-07-15,F0252,LIV,200000,182
2024-07-15,F0229,LIV,955000,868
2024-07-15,F0021,LIV,2512000,2284
2024-07-15,F0251,LIV,4325000,3932
2024-07-15,F0190,LIV,3242000,2947
2024-07-15,F0033,LIV,648000,589
2024-07-15,F0237,LIV,142000,129
2024-07-15,F0089,LIV,684000,622
2024-07-15,F0163,LIV,141000,128
2024-07-15,F0008,LIV,673000,612
2024-07-15,F0085,LIV,1271000,1155
2024-07-15,F0057,LIV,3677000,3343
2024-07-15,F0201,LIV,1783000,1621
2024-07-15,F0035,LIV,201000,183
2024-07-15,F0122,LIV,5568000,5062
2024-07-15,F0067,LIV,8791000,7992
2024-07-15,F0086,LIV,1494000,1358
2024-07-15,F0288,LIV,838000,762
2024-07-15,F0056,LIV,9201000,8365
2024-07-15,F0247,LIV,5803000,5275
2024-07-15,F0090,LIV,1327000,1206
2024-07-15,F0191,LIV,322000,293
2024-07-15,F0233,LIV,1132000,1029
2024-07-15,F0011,LIV,1281000,1165
2024-07-15,F0299,LIV,1483000,1348
2024-07-15,F0271,LIV,4745000,4314
2024-07-15,F0226,LIV,344000,313
2024-07-15,F0081,LIV,4081000,3710
2024-07-15,F0181,LIV,2839000,2581
2024-07-15,F0030,LIV,2253000,2048
2024-07-15,F0059,LIV,3611000,3283
2024-07-15,F0063,LIV,4729000,4299
2024-07-15,F0269,LIV,2468000,2244
2024-07-15,F0023,LIV,1469000,1335
2024-07-15,F0218,LIV,4089000,3717
2024-07-15,F0282,LIV,1131000,1028
2024-07-15,F0267,LIV,3012000,2738
2024-07-15,F0094,LIV,1616000,1469
2024-07-15,F0113,LIV,686000,624
2024-07-15,F0216,LIV,6650000,6045
2024-07-15,F0152,LIV,268000,244
2024-07-15,F0249,LIV,1351000,1228
2024-07-15,F0137,LIV,2451000,2228
2024-07-15,F0265,LIV,1814000,1649
2024-07-15,F0019,LIV,630000,573
2024-07-15,F0264,LIV,413000,375
2024-07-15,F0260,LIV,4934000,4485
2024-07-15,F0255,LIV,5170000,4700
2024-07-15,F0291,LIV,569000,517
2024-07-15,F0036,LIV,1942000,1765
2024-07-15,F0202,LIV,2027000,1843
2024-08-15,F0111,LIV,52000,47
2024-08-15,F0091,LIV,2720000,2473
2024-08-15,F0024,LIV,1653000,1503
2024-08-15,F0262,LIV,4298000,3907
2024-08-15,F0184,LIV,1071000,974
2024-08-15,F0187,LIV,451000,410
2024-08-15,F0060,LIV,1078000,980
2024-08-15,F0223,LIV,2244000,2040
2024-08-15,F0013,LIV,1596000,1451
2024-08-15,F0132,LIV,3246000,2951
2024-08-15,F0068,LIV,2372000,2156
2024-08-15,F0228,LIV,1128000,1025
2024-08-15,F0173,LIV,1548000,1407
2024-08-15,F0118,LIV,4099000,3726
2024-08-15,F0220,LIV,8092000,7356
2024-08-15,F0100,LIV,538000,489
2024-08-15,F0148,LIV,2959000,2690
2024-08-15,F0125,LIV,7507000,6825
2024-08-15,F0235,LIV,4898000,4453
2024-08-15,F0169,LIV,5692000,5175
2024-08-15,F0253,LIV,915000,832
2024-08-15,F0116,LIV,4812000,4375
2024-08-15,F0040,LIV,4162000,3784
2024-08-15,F0088,LIV,8211000,7465
2024-08-15,F0245,LIV,2775000,2523
2024-08-15,F0150,LIV,4147000,3770
2024-08-15,F0070,LIV,5992000,5447
2024-08-15,F0032,LIV,8315000,7559
2024-08-15,F0136,LIV,1790000,1627
2024-08-15,F0048,LIV,4139000,3763
2024-08-15,F0205,LIV,561000,510
2024-08-15,F0027,LIV,508000,462
2024-08-15,F0072,LIV,1193000,1085
2024-08-15,F0097,LIV,4206000,3824
2024-08-15,F0293,LIV,52000,47
2024-08-15,F0270,LIV,8434000,7667
2024-08-15,F0244,LIV,13619000,12381
2024-08-15,F0058,LIV,1507000,1370
2024-08-15,F0274,LIV,2171000,1974
2024-08-15,F0034,LIV,1280000,1164
2024-08-15,F0119,LIV,417000,379
2024-08-15,F0075,LIV,166000,151
2024-08-15,F0296,LIV,2720000,2473
2024-08-15,F0064,LIV,1484000,1349
2024-08-15,F0284,LIV,3490000,3173
2024-08-15,F0041,LIV,1080000,982
2024-08-15,F0154,LIV,4089000,3717
2024-08-15,F0014,LIV,944000,858
2024-08-15,F0051,LIV,4995000,4541
2024-08-15,F0109,LIV,2191000,1992
2024-08-15,F0180,LIV,8584000,7804
2024-08-15,F0073,LIV,581000,528
2024-08-15,F0127,LIV,549000,499
2024-08-15,F0211,LIV,73000,66
2024-08-15,F0062,LIV,170000,155
2024-08-15,F0053,LIV,2130000,1936
2024-08-15,F0179,LIV,831000,755
2024-08-15,F0083,LIV,2466000,2242
2024-08-15,F0156,LIV,1647000,1497
2024-08-15,F0093,LIV,8914000,8104
2024-08-15,F0105,LIV,136000,124
2024-08-15,F0168,LIV,2564000,2331
2024-08-15,F0161,LIV,5926000,5387
2024-08-15,F0232,LIV,3748000,3407
2024-08-15,F0104,LIV,658000,598
2024-08-15,F0286,LIV,1665000,1514
2024-08-15,F0102,LIV,5022000,4565
2024-08-15,F0198,LIV,5000,5
2024-08-15,F0157,LIV,6418000,5835
2024-08-15,F0188,LIV,896000,815
2024-08-15,F0144,LIV,569000,517
2024-08-15,F0138,LIV,2483000,2257
2024-08-15,F0141,LIV,6081000,5528
2024-08-15,F0200,LIV,1125000,1023
2024-08-15,F0002,LIV,105000,95
2024-08-15,F0146,LIV,2567000,2334
2024-08-15,F0103,LIV,3288000,2989
2024-08-15,F0213,LIV,1495000,1359
2024-08-15,F0050,LIV,2677000,2434
2024-08-15,F0153,LIV,417000,379
2024-08-15,F0261,LIV,183000,166
2024-08-15,F0241,LIV,321000,292
2024-08-15,F0076,LIV,3320000,3018
2024-08-15,F0123,LIV,6064000,5513
2024-08-15,F0204,LIV,259000,235
2024-08-15,F0196,LIV,14235000,12941
2024-08-15,F0077,LIV,2965000,2695
2024-08-15,F0140,LIV,5370000,4882
2024-08-15,F0272,LIV,1259000,1145
2024-08-15,F0273,LIV,9628000,8753
2024-08-15,F0049,LIV,5755000,5232
2024-08-15,F0003,LIV,573000,521
2024-08-15,F0259,LIV,583000,530
2024-08-15,F0239,LIV,2723000,2475
2024-08-15,F0082,LIV,1638000,1489
2024-08-15,F0084,LIV,1336000,1215
2024-08-15,F0192,LIV,1311000,1192
2024-08-15,F0278,LIV,5659000,5145
2024-08-15,F0031,LIV,1727000,1570
2024-08-15,F0162,LIV,1210000,1100
2024-08-15,F0279,LIV,1926000,1751
2024-08-15,F0281,LIV,2855000,2595
2024-08-15,F0290,LIV,5743000,5221
2024-08-15,F0257,LIV,4909000,4463
2024-08-15,F0295,LIV,5613000,5103
2024-08-15,F0155,LIV,2260000,2055
2024-08-15,F0215,LIV,2132000,1938
2024-08-15,F0193,LIV,8072000,7338
2024-08-15,F0185,LIV,951000,865
2024-08-15,F0098,LIV,1379000,1254
2024-08-15,F0018,LIV,331000,301
2024-08-15,F0164,LIV,428000,389
2024-08-15,F0143,LIV,464000,422
2024-08-15,F0234,LIV,1575000,1432
2024-08-15,F0258,LIV,10895000,9905
2024-08-15,F0066,LIV,62000,56
2024-08-15,F0106,LIV,522000,475
2024-08-15,F0139,LIV,390000,355
2024-08-15,F0038,LIV,1267000,1152
2024-08-15,F0195,LIV,9697000,8815
2024-08-15,F0280,LIV,4526000,4115
2024-08-15,F0207,LIV,921000,837
2024-08-15,F0022,LIV,4979000,4526
2024-08-15,F0129,LIV,1261000,1146
2024-08-15,F0099,LIV,14280000,12982
2024-08-15,F0167,LIV,2148000,1953
2024-08-15,F0131,LIV,1722000,1565
2024-08-15,F0037,LIV,1709000,1554
2024-08-15,F0121,LIV,31000,28
2024-08-15,F0065,LIV,7584000,6895
2024-08-15,F0126,LIV,2924000,2658
2024-08-15,F0087,LIV,2766000,2515
2024-08-15,F0029,LIV,5294000,4813
2024-08-15,F0158,LIV,1075000,977
2024-08-15,F0047,LIV,1739000,1581
2024-08-15,F0074,LIV,1210000,1100
2024-08-15,F0231,LIV,3968000,3607
2024-08-15,F0300,LIV,3253000,2957
2024-08-15,F0246,LIV,3696000,3360
2024-08-15,F0028,LIV,342000,311
2024-08-15,F0222,LIV,864000,785
2024-08-15,F0042,LIV,1767000,1606
2024-08-15,F0006,LIV,12176000,11069
2024-08-15,F0149,LIV,4702000,4275
2024-08-15,F0172,LIV,879000,799
2024-08-15,F0256,LIV,1138000,1035
2024-08-15,F0147,LIV,4307000,3915
2024-08-15,F0052,LIV,2023000,1839
2024-08-15,F0061,LIV,4701000,4274
2024-08-15,F0182,LIV,2766000,2515
2024-08-15,F0297,LIV,184000,167
2024-08-15,F0112,LIV,19000,17
2024-08-15,F0175,LIV,722000,656
2024-08-15,F0135,LIV,1033000,939
2024-08-15,F0199,LIV,1960000,1782
2024-08-15,F0275,LIV,4613000,4194
2024-08-15,F0250,LIV,419000,381
2024-08-15,F0079,LIV,7240000,6582
2024-08-15,F0217,LIV,416000,378
2024-08-15,F0230,LIV,2975000,2705
2024-08-15,F0043,LIV,6087000,5534
2024-08-15,F0171,LIV,607000,552
2024-08-15,F0177,LIV,563000,512
2024-08-15,F0225,LIV,3973000,3612
2024-08-15,F0206,LIV,5469000,4972
2024-08-15,F0292,LIV,3804000,3458
2024-08-15,F0020,LIV,1001000,910
2024-08-15,F0039,LIV,1109000,1008
2024-08-15,F0117,LIV,5506000,5005
2024-08-15,F0174,LIV,6483000,5894
2024-08-15,F0133,LIV,51000,46
2024-08-15,F0026,LIV,4232000,3847
2024-08-15,F0236,LIV,2971000,2701
2024-08-15,F0045,LIV,12427000,11297
2024-08-15,F0243,LIV,932000,847
2024-08-15,F0221,LIV,3819000,3472
2024-08-15,F0080,LIV,2171000,1974
2024-08-15,F0194,LIV,7286000,6624
2024-08-15,F0092,LIV,2898000,2635
2024-08-15,F0166,LIV,11721000,10655
2024-08-15,F0263,LIV,5013000,4557
2024-08-15,F0025,LIV,995000,905
2024-08-15,F0046,LIV,569000,517
2024-08-15,F0203,LIV,2098000,1907
2024-08-15,F0277,LIV,119000,108
2024-08-15,F0170,LIV,844000,767
2024-08-15,F0189,LIV,3636000,3305
2024-08-15,F0208,LIV,283000,257
2024-08-15,F0289,LIV,363000,330
2024-08-15,F0224,LIV,2576000,2342
2024-08-15,F0124,LIV,5019000,4563
2024-08-15,F0009,LIV,55000,50
2024-08-15,F0001,LIV,7258000,6598
2024-08-15,F0276,LIV,3901000,3546
2024-08-15,F0248,LIV,4482000,4075
2024-08-15,F0134,LIV,7444000,6767
2024-08-15,F0130,LIV,1920000,1745
2024-08-15,F0285,LIV,4857000,4415
2024-08-15,F0165,LIV,2163000,1966
2024-08-15,F0294,LIV,1015000,923
2024-08-15,F0128,LIV,3068000,2789
2024-08-15,F0183,LIV,2666000,2424
2024-08-15,F0159,LIV,3386000,3078
2024-08-15,F0178,LIV,1464000,1331
2024-08-15,F0298,LIV,757000,688
2024-08-15,F0010,LIV,770000,700
2024-08-15,F0108,LIV,5032000,4575
2024-08-15,F0145,LIV,2110000,1918
2024-08-15,F0240,LIV,1203000,1094
2024-08-15,F0287,LIV,4998000,4544
2024-08-15,F0238,LIV,1931000,1755
2024-08-15,F0142,LIV,1519000,1381
2024-08-15,F0266,LIV,407000,370
2024-08-15,F0078,LIV,5840000,5309
2024-08-15,F0227,LIV,1102000,1002
2024-08-15,F0110,LIV,3951000,3592
2024-08-15,F0115,LIV,525000,477
2024-08-15,F0212,LIV,789000,717
2024-08-15,F0197,LIV,714000,649
2024-08-15,F0095,LIV,544000,495
2024-08-15,F0101,LIV,6504000,5913
2024-08-15,F0012,LIV,2185000,1986
2024-08-15,F0160,LIV,3050000,2773
2024-08-15,F0186,LIV,2719000,2472
2024-08-15,F0005,LIV,14126000,12842
2024-08-15,F0214,LIV,4746000,4315
2024-08-15,F0210,LIV,2094000,1904
2024-08-15,F0283,LIV,1406000,1278
2024-08-15,F0015,LIV,1701000,1546
2024-08-15,F0120,LIV,2439000,2217
2024-08-15,F0219,LIV,7244000,6585
2024-08-15,F0069,LIV,6160000,5600
2024-08-15,F0017,LIV,1429000,1299
2024-08-15,F0071,LIV,2083000,1894
2024-08-15,F0107,LIV,119000,108
2024-08-15,F0055,LIV,1985000,1805
2024-08-15,F0114,LIV,1431000,1301
2024-08-15,F0016,LIV,3097000,2815
2024-08-15,F0151,LIV,6528000,5935
2024-08-15,F0252,LIV,374000,340
2024-08-15,F0229,LIV,1065000,968
2024-08-15,F0021,LIV,3611000,3283
2024-08-15,F0251,LIV,1467000,1334
2024-08-15,F0190,LIV,756000,687
2024-08-15,F0033,LIV,938000,853
2024-08-15,F0237,LIV,631000,574
2024-08-15,F0089,LIV,4199000,3817
2024-08-15,F0163,LIV,2252000,2047
2024-08-15,F0008,LIV,2621000,2383
2024-08-15,F0085,LIV,1589000,1445
2024-08-15,F0057,LIV,3049000,2772
2024-08-15,F0201,LIV,209000,190
2024-08-15,F0035,LIV,2670000,2427
2024-08-15,F0122,LIV,1272000,1156
2024-08-15,F0067,LIV,965000,877
2024-08-15,F0086,LIV,7256000,6596
2024-08-15,F0288,LIV,1058000,962
2024-08-15,F0056,LIV,4609000,4190
2024-08-15,F0247,LIV,2153000,1957
2024-08-15,F0090,LIV,1774000,1613
2024-08-15,F0191,LIV,1185000,1077
2024-08-15,F0233,LIV,1406000,1278
2024-08-15,F0011,LIV,161000,146
2024-08-15,F0299,LIV,989000,899
2024-08-15,F0271,LIV,1050000,955
2024-08-15,F0226,LIV,740000,673
2024-08-15,F0081,LIV,2946000,2678
2024-08-15,F0181,LIV,388000,353
2024-08-15,F0030,LIV,2977000,2706
2024-08-15,F0059,LIV,4269000,3881
2024-08-15,F0063,LIV,402000,365
2024-08-15,F0269,LIV,9100000,8273
2024-08-15,F0023,LIV,175000,159
2024-08-15,F0218,LIV,1859000,1690
2024-08-15,F0282,LIV,1905000,1732
2024-08-15,F0267,LIV,6294000,5722
2024-08-15,F0094,LIV,1176000,1069
2024-08-15,F0113,LIV,301000,274
2024-08-15,F0216,LIV,1859000,1690
2024-08-15,F0152,LIV,240000,218
2024-08-15,F0249,LIV,939000,854
2024-08-15,F0137,LIV,3135000,2850
2024-08-15,F0265,LIV,4363000,3966
2024-08-15,F0019,LIV,669000,608
2024-08-15,F0264,LIV,3430000,3118
2024-08-15,F0260,LIV,1447000,1315
2024-08-15,F0255,LIV,393000,357
2024-08-15,F0291,LIV,437000,397
2024-08-15,F0036,LIV,3954000,3595
2024-08-15,F0202,LIV,1180000,1073
2024-09-15,F0111,LIV,4050000,3682
2024-09-15,F0091,LIV,2175000,1977
2024-09-15,F0024,LIV,329000,299
2024-09-15,F0262,LIV,2399000,2181
2024-09-15,F0184,LIV,1085000,986
2024-09-15,F0187,LIV,222000,202
2024-09-15,F0060,LIV,854000,776
2024-09-15,F0223,LIV,2347000,2134
2024-09-15,F0013,LIV,102000,93
2024-09-15,F0132,LIV,2727000,2479
2024-09-15,F0068,LIV,812000,738
2024-09-15,F0228,LIV,3158000,2871
2024-09-15,F0173,LIV,477000,434
2024-09-15,F0118,LIV,6097000,5543
2024-09-15,F0220,LIV,1547000,1406
2024-09-15,F0100,LIV,4638000,4216
2024-09-15,F0148,LIV,3418000,3107
2024-09-15,F0125,LIV,4335000,3941
2024-09-15,F0235,LIV,975000,886
2024-09-15,F0169,LIV,1127000,1025
2024-09-15,F0253,LIV,3343000,3039
2024-09-15,F0116,LIV,435000,395
2024-09-15,F0040,LIV,2746000,2496
2024-09-15,F0088,LIV,659000,599
2024-09-15,F0245,LIV,2266000,2060
2024-09-15,F0150,LIV,4000,4
2024-09-15,F0070,LIV,45000,41
2024-09-15,F0032,LIV,2502000,2275
2024-09-15,F0136,LIV,661000,601
2024-09-15,F0048,LIV,491000,446
2024-09-15,F0205,LIV,2855000,2595
2024-09-15,F0027,LIV,5247000,4770
2024-09-15,F0072,LIV,2012000,1829
2024-09-15,F0097,LIV,2449000,2226
2024-09-15,F0293,LIV,503000,457
2024-09-15,F0270,LIV,603000,548
2024-09-15,F0244,LIV,542000,493
2024-09-15,F0058,LIV,9863000,8966
2024-09-15,F0274,LIV,3415000,3105
2024-09-15,F0034,LIV,1773000,1612
2024-09-15,F0119,LIV,1684000,1531
2024-09-15,F0075,LIV,1875000,1705
2024-09-15,F0296,LIV,4800000,4364
2024-09-15,F0064,LIV,1066000,969
2024-09-15,F0284,LIV,838000,762
2024-09-15,F0041,LIV,4653000,4230
2024-09-15,F0154,LIV,2815000,2559
2024-09-15,F0014,LIV,3416000,3105
2024-09-15,F0051,LIV,2619000,2381
2024-09-15,F0109,LIV,9435000,8577
2024-09-15,F0180,LIV,2580000,2345
2024-09-15,F0073,LIV,4410000,4009
2024-09-15,F0127,LIV,161000,146
2024-09-15,F0211,LIV,896000,815
2024-09-15,F0062,LIV,1254000,1140
2024-09-15,F0053,LIV,1252000,1138
2024-09-15,F0179,LIV,5565000,5059
2024-09-15,F0083,LIV,5992000,5447
2024-09-15,F0156,LIV,486000,442
2024-09-15,F0093,LIV,9549000,8681
2024-09-15,F0105,LIV,6381000,5801
2024-09-15,F0168,LIV,3958000,3598
2024-09-15,F0161,LIV,70000,64
2024-09-15,F0232,LIV,137000,125
2024-09-15,F0104,LIV,1492000,1356
2024-09-15,F0286,LIV,1203000,1094
2024-09-15,F0102,LIV,6048000,5498
2024-09-15,F0198,LIV,564000,513
2024-09-15,F0157,LIV,781000,710
2024-09-15,F0188,LIV,1076000,978
2024-09-15,F0144,LIV,845000,768
2024-09-15,F0138,LIV,6694000,6085
2024-09-15,F0141,LIV,1860000,1691
2024-09-15,F0200,LIV,1159000,1054
2024-09-15,F0002,LIV,1017000,925
2024-09-15,F0146,LIV,4889000,4445
2024-09-15,F0103,LIV,1295000,1177
2024-09-15,F0213,LIV,6963000,6330
2024-09-15,F0050,LIV,2316000,2105
2024-09-15,F0153,LIV,10956000,9960
2024-09-15,F0261,LIV,6224000,5658
2024-09-15,F0241,LIV,5747000,5225
2024-09-15,F0076,LIV,7166000,6515
2024-09-15,F0123,LIV,713000,648
2024-09-15,F0204,LIV,1105000,1005
2024-09-15,F0196,LIV,7120000,6473
2024-09-15,F0077,LIV,28000,25
2024-09-15,F0140,LIV,13161000,11965
2024-09-15,F0272,LIV,1932000,1756
2024-09-15,F0273,LIV,3647000,3315
2024-09-15,F0049,LIV,1902000,1729
2024-09-15,F0003,LIV,1764000,1604
2024-09-15,F0259,LIV,2453000,2230
2024-09-15,F0239,LIV,2566000,2333
2024-09-15,F0082,LIV,4519000,4108
2024-09-15,F0084,LIV,3211000,2919
2024-09-15,F0192,LIV,876000,796
2024-09-15,F0278,LIV,505000,459
2024-09-15,F0031,LIV,2190000,1991
2024-09-15,F0162,LIV,4963000,4512
2024-09-15,F0279,LIV,821000,746
2024-09-15,F0281,LIV,3568000,3244
2024-09-15,F0290,LIV,823000,748
2024-09-15,F0257,LIV,332000,302
2024-09-15,F0295,LIV,1929000,1754
2024-09-15,F0155,LIV,3163000,2875
2024-09-15,F0215,LIV,2032000,1847
2024-09-15,F0193,LIV,3412000,3102
2024-09-15,F0185,LIV,637000,579
2024-09-15,F0098,LIV,11183000,10166
2024-09-15,F0018,LIV,1406000,1278
2024-09-15,F0164,LIV,2273000,2066
2024-09-15,F0143,LIV,2711000,2465
2024-09-15,F0234,LIV,215000,195
2024-09-15,F0258,LIV,227000,206
2024-09-15,F0066,LIV,722000,656
2024-09-15,F0106,LIV,3607000,3279
2024-09-15,F0139,LIV,2961000,2692
2024-09-15,F0038,LIV,1376000,1251
2024-09-15,F0195,LIV,879000,799
2024-09-15,F0280,LIV,832000,756
2024-09-15,F0207,LIV,7070000,6427
2024-09-15,F0022,LIV,1226000,1115
2024-09-15,F0129,LIV,8257000,7506
2024-09-15,F0099,LIV,3258000,2962
2024-09-15,F0167,LIV,3589000,3263
2024-09-15,F0131,LIV,3943000,3585
2024-09-15,F0037,LIV,198000,180
2024-09-15,F0121,LIV,2542000,2311
2024-09-15,F0065,LIV,3102000,2820
2024-09-15,F0126,LIV,3867000,3515
2024-09-15,F0087,LIV,2445000,2223
2024-09-15,F0029,LIV,1498000,1362
2024-09-15,F0158,LIV,1373000,1248
2024-09-15,F0047,LIV,1200000,1091
2024-09-15,F0074,LIV,1319000,1199
2024-09-15,F0231,LIV,1630000,1482
2024-09-15,F0300,LIV,4883000,4439
2024-09-15,F0246,LIV,3002000,2729
2024-09-15,F0028,LIV,614000,558
2024-09-15,F0222,LIV,2297000,2088
2024-09-15,F0042,LIV,2687000,2443
2024-09-15,F0006,LIV,728000,662
2024-09-15,F0149,LIV,1205000,1095
2024-09-15,F0172,LIV,872000,793
2024-09-15,F0256,LIV,3466000,3151
2024-09-15,F0147,LIV,551000,501
2024-09-15,F0052,LIV,10213000,9285
2024-09-15,F0061,LIV,1707000,1552
2024-09-15,F0182,LIV,1539000,1399
2024-09-15,F0297,LIV,7453000,6775
2024-09-15,F0112,LIV,1571000,1428
2024-09-15,F0175,LIV,12596000,11451
2024-09-15,F0135,LIV,3828000,3480
2024-09-15,F0199,LIV,2240000,2036
2024-09-15,F0275,LIV,1832000,1665
2024-09-15,F0250,LIV,1070000,973
2024-09-15,F0079,LIV,7474000,6795
2024-09-15,F0217,LIV,1071000,974
2024-09-15,F0230,LIV,4518000,4107
2024-09-15,F0043,LIV,79000,72
2024-09-15,F0171,LIV,2612000,2375
2024-09-15,F0177,LIV,1305000,1186
2024-09-15,F0225,LIV,1785000,1623
2024-09-15,F0206,LIV,8246000,7496
2024-09-15,F0292,LIV,1828000,1662
2024-09-15,F0020,LIV,2413000,2194
2024-09-15,F0039,LIV,1699000,1545
2024-09-15,F0117,LIV,1593000,1448
2024-09-15,F0174,LIV,4566000,4151
2024-09-15,F0133,LIV,4673000,4248
2024-09-15,F0026,LIV,4070000,3700
2024-09-15,F0236,LIV,6259000,5690
2024-09-15,F0045,LIV,254000,231
2024-09-15,F0243,LIV,5049000,4590
2024-09-15,F0221,LIV,6912000,6284
2024-09-15,F0080,LIV,305000,277
2024-09-15,F0194,LIV,14273000,12975
2024-09-15,F0092,LIV,1156000,1051
2024-09-15,F0166,LIV,862000,784
2024-09-15,F0263,LIV,1197000,1088
2024-09-15,F0025,LIV,1830000,1664
2024-09-15,F0046,LIV,6082000,5529
2024-09-15,F0203,LIV,4847000,4406
2024-09-15,F0277,LIV,9437000,8579
2024-09-15,F0170,LIV,4984000,4531
2024-09-15,F0189,LIV,3423000,3112
2024-09-15,F0208,LIV,3000,3
2024-09-15,F0289,LIV,2768000,2516
2024-09-15,F0224,LIV,3257000,2961
2024-09-15,F0124,LIV,2608000,2371
2024-09-15,F0009,LIV,881000,801
2024-09-15,F0001,LIV,695000,632
2024-09-15,F0276,LIV,2147000,1952
2024-09-15,F0248,LIV,3567000,3243
2024-09-15,F0134,LIV,3926000,3569
2024-09-15,F0130,LIV,438000,398
2024-09-15,F0285,LIV,642000,584
2024-09-15,F0165,LIV,388000,353
2024-09-15,F0294,LIV,1756000,1596
2024-09-15,F0128,LIV,2237000,2034
2024-09-15,F0183,LIV,1840000,1673
2024-09-15,F0159,LIV,1934000,1758
2024-09-15,F0178,LIV,826000,751
2024-09-15,F0298,LIV,328000,298
2024-09-15,F0010,LIV,283000,257
2024-09-15,F0108,LIV,447000,406
2024-09-15,F0145,LIV,1145000,1041
2024-09-15,F0240,LIV,1826000,1660
2024-09-15,F0287,LIV,3498000,3180
2024-09-15,F0238,LIV,3391000,3083
2024-09-15,F0142,LIV,841000,765
2024-09-15,F0266,LIV,1553000,1412
2024-09-15,F0078,LIV,132000,120
2024-09-15,F0227,LIV,827000,752
2024-09-15,F0110,LIV,532000,484
2024-09-15,F0115,LIV,545000,495
2024-09-15,F0212,LIV,1399000,1272
2024-09-15,F0197,LIV,270000,245
2024-09-15,F0095,LIV,3292000,2993
2024-09-15,F0101,LIV,1841000,1674
2024-09-15,F0012,LIV,3000000,2727
2024-09-15,F0160,LIV,5000,5
2024-09-15,F0186,LIV,466000,424
2024-09-15,F0005,LIV,1424000,1295
2024-09-15,F0214,LIV,10549000,9590
2024-09-15,F0210,LIV,1394000,1267
2024-09-15,F0283,LIV,5056000,4596
2024-09-15,F0015,LIV,7101000,6455
2024-09-15,F0120,LIV,838000,762
2024-09-15,F0219,LIV,1711000,1555
2024-09-15,F0069,LIV,74000,67
2024-09-15,F0017,LIV,6597000,5997
2024-09-15,F0071,LIV,487000,443
2024-09-15,F0107,LIV,1503000,1366
2024-09-15,F0055,LIV,169000,154
2024-09-15,F0114,LIV,3865000,3514
2024-09-15,F0016,LIV,927000,843
2024-09-15,F0151,LIV,3952000,3593
2024-09-15,F0252,LIV,2435000,2214
2024-09-15,F0229,LIV,2992000,2720
2024-09-15,F0021,LIV,515000,468
2024-09-15,F0251,LIV,784000,713
2024-09-15,F0190,LIV,2245000,2041
2024-09-15,F0033,LIV,5704000,5185
2024-09-15,F0237,LIV,1673000,1521
2024-09-15,F0089,LIV,5492000,4993
2024-09-15,F0163,LIV,1184000,1076
2024-09-15,F0008,LIV,426000,387
2024-09-15,F0085,LIV,1565000,1423
2024-09-15,F0057,LIV,5088000,4625
2024-09-15,F0201,LIV,2129000,1935
2024-09-15,F0035,LIV,578000,525
2024-09-15,F0122,LIV,1210000,1100
2024-09-15,F0067,LIV,2559000,2326
2024-09-15,F0086,LIV,1560000,1418
2024-09-15,F0288,LIV,4459000,4054
2024-09-15,F0056,LIV,1993000,1812
2024-09-15,F0247,LIV,6206000,5642
2024-09-15,F0090,LIV,4000000,3636
2024-09-15,F0191,LIV,2385000,2168
2024-09-15,F0233,LIV,1136000,1033
