product_id,month,area,working_days,target_doctors,r_doctors,w_doctors,r_target_freq,r_achievement,w_target_freq,w_achievement,fc_ratio,fc_weight,visit_frequency,required_calls,base_fte,required_fte,fte_reduction,adjusted_fte,adjusted_mr_fte
REV,2026-10,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,0.4537453812562984,35.85,35.85
REV,2026-11,CS,19,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,49.473684210526315,49.47,0.4914343298622776,35.85,35.85
REV,2026-12,CS,23,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,40.869565217391305,40.87,0.39684245885119257,35.85,35.85
REV,2027-01,CS,19,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,49.473684210526315,49.47,0.4700033590863286,35.85,35.85
REV,2027-02,CS,18,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,52.22222222222222,52.22,0.4847833389318106,35.85,35.85
REV,2027-03,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,0.3872354719516292,35.85,35.85
REV,2027-04,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,0.91709774941216,32.63,32.63
REV,2027-05,CS,18,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,52.22222222222222,52.22,1.0560295599596912,32.63,32.63
REV,2027-06,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,0.851326839099765,32.63,32.63
REV,2027-07,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,0.8786698018139067,32.63,32.63
REV,2027-08,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,0.8661068189452471,32.63,32.63
REV,2027-09,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,0.8964057776284853,32.63,32.63
REV,2027-10,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,0.8831037957675515,33.04,33.04
REV,2027-11,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,0.8690628149143435,33.04,33.04
REV,2027-12,CS,23,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,40.869565217391305,40.87,0.7449109842122944,33.04,33.04
REV,2028-01,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,0.8454148471615721,33.04,33.04
REV,2028-02,CS,19,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,49.473684210526315,49.47,0.8771918038293586,33.04,33.04
REV,2028-03,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,0.7486059791736648,33.04,33.04
REV,2028-04,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,56.4,56.4,1.2489082969432315,37.88,37.88
REV,2028-05,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,55.61666666666667,55.62,1.2319113201209275,37.88,37.88
REV,2028-06,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,49.848484848484844,49.85,1.1173664763184417,37.88,37.88
REV,2028-07,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,54.05,54.05,1.2112193483372526,37.88,37.88
REV,2028-08,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,48.42424242424242,48.42,1.0988915015115892,37.88,37.88
REV,2028-09,CS,19,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,55.24561403508772,55.25,1.2533422908968763,37.88,37.88
REV,2028-10,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,49.23809523809524,49.24,1.1321464561639236,33.84,33.84
REV,2028-11,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,50.916666666666664,50.92,1.185354383607659,33.84,33.84
REV,2028-12,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.74603174603174,47.75,1.113671481357071,33.84,33.84
REV,2029-01,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,1.113671481357071,33.84,33.84
REV,2029-02,CS,18,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,53.962962962962955,53.96,1.2954652334565002,33.84,33.84
REV,2029-03,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,45.5079365079365,45.51,1.0966745045347668,33.84,33.84
REV,2029-04,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,2.0691971783674843,33.67,33.67
REV,2029-05,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.9539133355727245,33.67,33.67
REV,2029-06,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.9339603627813242,33.67,33.67
REV,2029-07,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.9036614040980857,33.67,33.67
REV,2029-08,CS,23,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,40.869565217391305,40.87,1.7233456499832052,33.67,33.67
REV,2029-09,CS,18,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,52.22222222222222,52.22,2.1800470272086,33.67,33.67
REV,2029-10,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,1.767685589519651,35.38,35.38
REV,2029-11,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.8216325159556603,35.38,35.38
REV,2029-12,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.8016795431642596,35.38,35.38
REV,2030-01,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.7795095733960367,35.38,35.38
REV,2030-02,CS,19,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,49.473684210526315,49.47,1.9443063486731615,35.38,35.38
REV,2030-03,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,1.8378904937856906,35.38,35.38
REV,2030-04,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,2.0255962378233123,35.15,35.15
REV,2030-05,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.9975142761168967,35.15,35.15
REV,2030-06,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,2.080282163251596,35.15,35.15
REV,2030-07,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,1.8637554585152842,35.15,35.15
REV,2030-08,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.9191803829358418,35.15,35.15
REV,2030-09,CS,19,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,49.473684210526315,49.47,2.1039301310043674,35.15,35.15
REV,2030-10,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,1.7846825663419552,35.96,35.96
REV,2030-11,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,1.930265367819953,35.96,35.96
REV,2030-12,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,1.7359086328518647,35.96,35.96
REV,2031-01,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,1.7987235471951633,35.96,35.96
REV,2031-02,CS,18,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,52.22222222222222,52.22,2.059590191467921,35.96,35.96
REV,2031-03,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,1.8452804837084316,35.96,35.96
REV,2031-04,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,2.0987571380584487,39.47,39.47
REV,2031-05,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,2.1697010413167623,39.47,39.47
REV,2031-06,CS,21,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,44.76190476190476,44.76,2.035203224722876,39.47,39.47
REV,2031-07,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,1.9154853879744713,39.47,39.47
REV,2031-08,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,2.0751091703056774,39.47,39.47
REV,2031-09,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,2.042593214645617,39.47,39.47
REV,2031-10,CS,22,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,42.72727272727273,42.73,1.8282835068861276,39.68,39.68
REV,2031-11,CS,18,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,52.22222222222222,52.22,2.2,39.68,39.68
REV,2031-12,CS,23,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,40.869565217391305,40.87,1.6945246892845152,39.68,39.68
REV,2032-01,CS,20,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,47.0,47.0,1.9169633859590196,39.68,39.68
REV,2032-02,CS,18,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,52.22222222222222,52.22,2.0965401410816265,39.68,39.68
REV,2032-03,CS,23,2700,700,2000,2.0,0.75,1.0,0.65,1.0,1.0,0.87,2350.0,40.869565217391305,40.87,1.6265367819952974,39.68,39.68
REV,2032-04,CS,21,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,31.61904761904762,31.62,1.7388646288209613,37.76,37.76
REV,2032-05,CS,18,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,36.888888888888886,36.89,2.0100772589855564,37.76,37.76
REV,2032-06,CS,22,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,30.181818181818183,30.18,1.6413167618407798,37.76,37.76
REV,2032-07,CS,21,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,31.61904761904762,31.62,1.7011756802149818,37.76,37.76
REV,2032-08,CS,21,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,31.61904761904762,31.62,1.6708767215317435,37.76,37.76
REV,2032-09,CS,19,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,34.94736842105263,34.95,1.840107490762513,37.76,37.76
REV,2032-10,CS,20,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,33.2,33.2,1.7019146792072561,38.05,38.05
REV,2032-11,CS,20,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,33.2,33.2,1.65757473967081,38.05,38.05
REV,2032-12,CS,23,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,28.869565217391305,28.87,1.4284850520658383,38.05,38.05
REV,2033-01,CS,20,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,33.2,33.2,1.5977158212966074,38.05,38.05
REV,2033-02,CS,18,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,36.888888888888886,36.89,1.7580786026200876,38.05,38.05
REV,2033-03,CS,22,1900,500,1400,2.0,0.75,1.0,0.65,1.0,1.0,0.874,1660.0,30.181818181818183,30.18,1.397447094390326,38.05,38.05
REV,2033-04,CS,20,0,0,0,0.426,1.0,0.426,1.0,1.0,1.0,0.426,0.0,0.0,0.0,1.5223379240846493,0.0,0.0
REV,2033-05,CS,19,0,0,0,0.412,1.0,0.412,1.0,1.0,1.0,0.412,0.0,0.0,0.0,1.555592878736984,0.0,0.0
REV,2033-06,CS,22,0,0,0,0.398,1.0,0.398,1.0,1.0,1.0,0.398,0.0,0.0,0.0,1.3294591871011086,0.0,0.0
REV,2033-07,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4351360429963052,0.0,0.0
REV,2033-08,CS,22,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3043332213637893,0.0,0.0
REV,2033-09,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.421095062143097,0.0,0.0
REV,2033-10,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.421095062143097,0.0,0.0
REV,2033-11,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2033-12,CS,22,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2777292576419215,0.0,0.0
REV,2034-01,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2034-02,CS,19,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4802149815250254,0.0,0.0
REV,2034-03,CS,22,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2777292576419215,0.0,0.0
REV,2034-04,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2034-05,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2034-06,CS,22,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2777292576419215,0.0,0.0
REV,2034-07,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2034-08,CS,22,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2777292576419215,0.0,0.0
REV,2034-09,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2034-10,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2034-11,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2034-12,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2035-01,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2035-02,CS,18,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5622438696674508,0.0,0.0
REV,2035-03,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2035-04,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2035-05,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2035-06,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2035-07,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2035-08,CS,23,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2223043332213641,0.0,0.0
REV,2035-09,CS,18,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5622438696674508,0.0,0.0
REV,2035-10,CS,22,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2777292576419215,0.0,0.0
REV,2035-11,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2035-12,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2036-01,CS,21,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3390661740006722,0.0,0.0
REV,2036-02,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
REV,2036-03,CS,20,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4063150822976156,0.0,0.0
ALC,2026-04,CS,21,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,34.095238095238095,34.1,0.0,27.44,27.44
ALC,2026-05,CS,18,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,39.77777777777778,39.78,0.0,27.44,27.44
ALC,2026-06,CS,22,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,32.54545454545455,32.55,0.0,27.44,27.44
ALC,2026-07,CS,22,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,32.54545454545455,32.55,0.31441048034934505,27.44,27.44
ALC,2026-08,CS,20,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,35.8,35.8,0.3390997648639571,27.44,27.44
ALC,2026-09,CS,19,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,37.68421052631579,37.68,0.34968088679879084,27.44,27.44
ALC,2026-10,CS,21,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,34.095238095238095,34.1,0.30937185085656704,27.34,27.34
ALC,2026-11,CS,19,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,37.68421052631579,37.68,0.3350688612697347,27.34,27.34
ALC,2026-12,CS,23,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,31.130434782608695,31.13,0.27057440376217673,27.34,27.34
ALC,2027-01,CS,19,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,37.68421052631579,37.68,0.3204568357406786,27.34,27.34
ALC,2027-02,CS,18,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,39.77777777777778,39.78,0.33053409472623446,27.34,27.34
ALC,2027-03,CS,22,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,32.54545454545455,32.55,0.26402418542156536,27.34,27.34
ALC,2027-04,CS,21,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,42.61904761904762,42.62,0.6252939200537455,29.92,29.92
ALC,2027-05,CS,18,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,48.89351851851852,48.89,0.7200201545179712,29.92,29.92
ALC,2027-06,CS,22,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,39.32575757575758,39.33,0.5804501175680216,29.92,29.92
ALC,2027-07,CS,21,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,40.48809523809524,40.49,0.5990930466913,29.92,29.92
ALC,2027-08,CS,21,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,39.77777777777778,39.78,0.5905273765535775,29.92,29.92
ALC,2027-09,CS,20,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,41.02083333333333,41.02,0.6111857574739672,29.92,29.92
ALC,2027-10,CS,20,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,40.275,40.27,0.6021162243869669,27.07,27.07
ALC,2027-11,CS,20,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,39.52916666666667,39.53,0.5925428283506887,27.07,27.07
ALC,2027-12,CS,23,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,33.724637681159415,33.72,0.5078938528720189,27.07,27.07
ALC,2028-01,CS,20,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,38.037499999999994,38.04,0.5764192139737991,27.07,27.07
ALC,2028-02,CS,19,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,39.25438596491228,39.25,0.5980853207927445,27.07,27.07
ALC,2028-03,CS,22,2100,500,1600,2.0,0.75,1.0,0.65,1.0,1.0,0.852,1790.0,33.223484848484844,33.22,0.5104131676184078,27.07,27.07
ALC,2028-04,CS,20,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,28.9,28.9,0.851528384279476,19.96,19.96
ALC,2028-05,CS,20,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,28.9,28.9,0.8399395364460869,19.96,19.96
ALC,2028-06,CS,22,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,26.272727272727273,26.27,0.7618407793080284,19.96,19.96
ALC,2028-07,CS,20,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,28.9,28.9,0.8258313738663086,19.96,19.96
ALC,2028-08,CS,22,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,26.272727272727273,26.27,0.7492442055760835,19.96,19.96
ALC,2028-09,CS,19,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,30.42105263157895,30.42,0.8545515619751429,19.96,19.96
ALC,2028-10,CS,21,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,27.523809523809526,27.52,0.7719180382935842,19.58,19.58
ALC,2028-11,CS,20,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,28.9,28.9,0.8081961706415856,19.58,19.58
ALC,2028-12,CS,21,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,27.523809523809526,27.52,0.7593214645616393,19.58,19.58
ALC,2029-01,CS,21,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,27.523809523809526,27.52,0.7593214645616393,19.58,19.58
ALC,2029-02,CS,18,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,32.111111111111114,32.11,0.8832717500839773,19.58,19.58
ALC,2029-03,CS,21,1700,400,1300,2.0,0.75,1.0,0.65,1.0,1.0,0.85,1445.0,27.523809523809526,27.52,0.7477326167282501,19.58,19.58
ALC,2029-04,CS,20,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,10.35,10.35,1.4108162579778303,6.72,6.72
ALC,2029-05,CS,21,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.857142857142858,9.86,1.3322136378904939,6.72,6.72
ALC,2029-06,CS,21,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.857142857142858,9.86,1.3186093382599937,6.72,6.72
ALC,2029-07,CS,21,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.857142857142858,9.86,1.2979509573396038,6.72,6.72
ALC,2029-08,CS,23,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.0,9.0,1.1750083977158217,6.72,6.72
ALC,2029-09,CS,18,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,11.5,11.5,1.4863957003694996,6.72,6.72
ALC,2029-10,CS,22,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.409090909090908,9.41,1.2052401746724892,7.11,7.11
ALC,2029-11,CS,21,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.857142857142858,9.86,1.2420221699697682,7.11,7.11
ALC,2029-12,CS,21,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.857142857142858,9.86,1.2284178703392679,7.11,7.11
ALC,2030-01,CS,21,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,9.857142857142858,9.86,1.2133019818609339,7.11,7.11
ALC,2030-02,CS,19,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,10.894736842105264,10.89,1.3256634195498826,7.11,7.11
ALC,2030-03,CS,20,600,150,450,2.0,0.75,1.0,0.65,1.0,1.0,0.863,517.5,10.35,10.35,1.25310715485388,7.11,7.11
ALC,2030-04,CS,21,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.3810883439704402,0.0,0.0
ALC,2030-05,CS,21,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.3619415518978841,0.0,0.0
ALC,2030-06,CS,20,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.4183742022169972,0.0,0.0
ALC,2030-07,CS,22,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.2707423580786028,0.0,0.0
ALC,2030-08,CS,21,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.3085320792744375,0.0,0.0
ALC,2030-09,CS,19,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.4344978165938866,0.0,0.0
ALC,2030-10,CS,22,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.2168290225058784,0.0,0.0
ALC,2030-11,CS,20,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.3160900235136044,0.0,0.0
ALC,2030-12,CS,22,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.183574067853544,0.0,0.0
ALC,2031-01,CS,21,0,0,0,0.0,1.0,0.0,1.0,0.5,0.55,0.0,0.0,0.0,0.0,1.2264024185421567,0.0,0.0
